buyer_id,median_gap_days,mean_gap_days,n_gaps,frequency_segment
709190,18.5,118.25,8,monthly_like
709258,3.0,8.5,12,high_freq
709726,9.5,38.8125,16,high_freq
710049,52.0,52.0,2,low_freq
710244,114.0,114.0,1,rare
710903,4.0,118.16666666666667,6,high_freq
711067,0.0,16.285714285714285,7,high_freq
712077,0.0,0.0,1,high_freq
7122302,160.0,160.0,1,rare
712924,9.0,35.7,10,high_freq
713357,52.0,143.0,4,low_freq
713365,73.0,260.0,3,rare
714065,146.0,145.75,4,rare
714456,19.5,70.33333333333333,6,monthly_like
7148281,8.0,8.0,1,high_freq
715353,62.0,42.333333333333336,3,rare
716642,4.0,7.833333333333333,6,high_freq
717075,21.0,21.0,1,monthly_like
717165,0.0,7.75,4,high_freq
7177008,10.0,22.0,7,high_freq
7178161,104.0,104.0,1,rare
718454,29.0,29.0,1,monthly_like
718785,0.0,0.0,1,high_freq
720635,98.0,139.8,5,rare
720850,4.0,10.0,9,high_freq
721007,30.0,61.333333333333336,3,monthly_like
721530,236.0,236.0,1,rare
7220887,7.0,10.087719298245615,57,high_freq
722168,25.0,27.0,3,monthly_like
7228356,28.5,32.5,4,monthly_like
722882,13.0,56.333333333333336,3,high_freq
723140,286.0,286.0,2,rare
7234712,767.0,767.0,1,rare
7240696,15.0,29.666666666666668,3,monthly_like
724163,89.0,89.0,1,rare
724863,33.0,77.85714285714286,7,low_freq
725266,15.0,88.0,5,monthly_like
727130,23.0,23.0,1,monthly_like
728633,15.0,17.333333333333332,6,monthly_like
729388,13.5,16.75,8,high_freq
729542,12.0,18.962962962962962,27,high_freq
730258,732.0,732.0,1,rare
731426,8.0,10.076923076923077,26,high_freq
733092,22.0,99.0,3,monthly_like
734014,196.0,196.0,1,rare
734443,10.0,42.0,22,high_freq
734911,9.0,9.0,1,high_freq
735015,22.0,22.0,1,monthly_like
736320,92.5,105.0,4,rare
7364754,71.5,86.5,6,rare
736752,5.5,5.9,30,high_freq
7367925,863.0,863.0,1,rare
7368,0.0,0.0,1,high_freq
738752,10.0,12.142857142857142,14,high_freq
743495,10.0,20.38888888888889,18,high_freq
743589,20.0,34.75,4,monthly_like
744536,40.0,40.0,1,low_freq
7448155,12.0,12.0,1,high_freq
7455075,78.0,78.0,1,rare
747630,52.0,125.2,5,low_freq
749434,35.0,35.0,2,low_freq
749531,904.0,904.0,1,rare
749808,0.0,0.0,1,high_freq
750415,0.0,0.0,1,high_freq
750480,0.0,0.0,1,high_freq
7508284,7.5,19.45,20,high_freq
752010,42.0,42.0,2,low_freq
752308,14.0,14.0,2,high_freq
753765,0.0,5.666666666666667,3,high_freq
754070,41.0,79.375,8,low_freq
754201,4.0,20.428571428571427,7,high_freq
755156,284.5,243.0,4,rare
7553534,49.0,49.0,1,low_freq
757094,0.0,5.666666666666667,3,high_freq
757512,16.5,16.5,2,monthly_like
758004,11.0,25.285714285714285,14,high_freq
759028,7.0,12.419354838709678,31,high_freq
759081,121.0,121.0,1,rare
7595034,83.5,83.5,2,rare
759508,69.0,121.2,5,rare
759924,84.5,84.5,2,rare
760987,55.5,156.83333333333334,6,low_freq
761208,53.0,53.0,2,low_freq
761399,10.0,43.8,5,high_freq
761805,16.0,46.84615384615385,13,monthly_like
7627871,29.0,29.0,1,monthly_like
7632926,11.5,11.5,2,high_freq
763538,9.0,8.117647058823529,17,high_freq
764018,15.0,49.8,15,monthly_like
765694,166.0,166.0,1,rare
766640,277.5,277.5,2,rare
7672136,38.0,40.2,5,low_freq
768022,106.0,106.0,4,rare
768217,0.0,6.0,9,high_freq
76877,391.0,391.0,2,rare
769921,6.5,36.84615384615385,26,high_freq
770280,92.5,127.33333333333333,6,rare
770732,10.0,10.0,1,high_freq
771100,33.0,117.66666666666667,3,low_freq
772492,46.0,46.0,1,low_freq
773926,12.0,43.75,24,high_freq
774117,219.0,236.75,4,rare
774477,37.5,37.5,2,low_freq
776271,11.0,11.0,1,high_freq
777279,156.0,156.0,1,rare
777291,34.5,34.5,2,low_freq
778374,118.0,94.0,3,rare
778466,30.0,29.5,4,monthly_like
779319,125.0,173.33333333333334,3,rare
779922,3.5,11.368421052631579,38,high_freq
780114,25.5,25.5,2,monthly_like
780122,24.0,40.72727272727273,11,monthly_like
780212,7.5,7.5,2,high_freq
782118,20.5,29.0,6,monthly_like
78398,65.0,65.0,2,rare
7861808,52.0,52.0,1,low_freq
78729,281.5,222.5,4,rare
7924971,66.5,78.0,8,rare
7994459,104.0,104.0,1,rare
8013862,25.0,25.0,1,monthly_like
8032913,145.0,145.0,1,rare
80626,40.0,129.0,7,low_freq
80761,27.0,43.55555555555556,9,monthly_like
814866,34.0,34.0,1,low_freq
815026,20.0,44.35,20,monthly_like
815600,79.0,329.0,3,rare
816783,81.0,81.0,1,rare
816953,8.5,15.833333333333334,12,high_freq
818622,11.0,11.0,1,high_freq
818875,23.0,42.333333333333336,3,monthly_like
82012,53.0,53.0,1,low_freq
82057,56.0,56.0,2,low_freq
821293,0.0,0.0,1,high_freq
82133,0.0,0.0,1,high_freq
821489,43.5,54.5,4,low_freq
821649,20.0,36.666666666666664,9,monthly_like
821678,30.0,91.0,7,monthly_like
821701,7.0,20.6,5,high_freq
822282,0.0,0.0,1,high_freq
822550,29.5,85.2,10,monthly_like
823513,3.0,4.0,51,high_freq
823523,15.5,27.2,10,monthly_like
824465,16.0,16.0,2,monthly_like
824718,8.5,49.125,8,high_freq
825540,20.5,20.75,8,monthly_like
825816,10.0,10.0,2,high_freq
827114,0.0,66.66666666666667,3,high_freq
827853,267.0,267.0,2,rare
828599,17.0,43.666666666666664,6,monthly_like
828625,26.0,26.0,2,monthly_like
83008,48.5,102.75,4,low_freq
83085,0.0,0.0,1,high_freq
83191,11.5,22.27777777777778,18,high_freq
83375,10.0,19.310344827586206,29,high_freq
84514,9.0,7.333333333333333,3,high_freq
85992,63.0,134.0,5,rare
88135,10.0,14.916666666666666,12,high_freq
88685,41.0,86.6,5,low_freq
89092,7.5,65.9375,16,high_freq
89134,19.0,37.142857142857146,7,monthly_like
89874,20.0,36.46153846153846,13,monthly_like
899331,409.5,409.5,2,rare
900867,26.0,31.5,4,monthly_like
901116,12.0,23.375,8,high_freq
901174,34.0,34.0,1,low_freq
901247,9.0,9.0,1,high_freq
902931,33.0,33.0,2,low_freq
903395,25.0,52.94117647058823,17,monthly_like
904238,67.5,149.5,6,rare
904458,72.0,72.0,1,rare
904725,15.0,15.0,2,monthly_like
905942,1002.0,1002.0,1,rare
906230,15.5,15.5,2,monthly_like
907266,0.0,0.0,1,high_freq
907321,542.0,542.0,2,rare
908491,0.0,0.0,1,high_freq
909564,28.0,53.46153846153846,13,monthly_like
91026,105.0,143.5,4,rare
910634,14.0,14.0,2,high_freq
911113,236.0,236.0,1,rare
911425,30.0,30.0,2,monthly_like
911948,1.0,1.0,1,high_freq
912426,27.5,62.5,6,monthly_like
912489,29.0,29.0,1,monthly_like
912987,4.0,32.93103448275862,29,high_freq
913633,14.0,22.266666666666666,15,high_freq
914012,124.0,197.2,5,rare
91454,12.0,78.0,4,high_freq
914584,5.5,10.357142857142858,14,high_freq
915407,25.5,23.333333333333332,6,monthly_like
916496,14.0,13.6,5,high_freq
918704,35.0,95.0,5,low_freq
918792,12.0,12.0,7,high_freq
920158,297.0,297.0,2,rare
920793,201.0,142.0,3,rare
920861,165.0,165.0,1,rare
921026,36.0,36.0,1,low_freq
921969,135.0,147.25,4,rare
924067,0.0,0.0,1,high_freq
924267,114.5,114.5,2,rare
924464,69.0,69.0,1,rare
924895,178.5,251.75,4,rare
925429,26.5,118.25,8,monthly_like
92642,21.0,35.82608695652174,23,monthly_like
927090,17.0,31.25,4,monthly_like
928583,94.0,110.66666666666667,3,rare
928836,13.0,13.0,1,high_freq
930411,40.5,61.666666666666664,6,low_freq
930649,25.0,33.0,4,monthly_like
930954,886.0,886.0,1,rare
93135,44.0,58.0,3,low_freq
931476,95.5,95.5,2,rare
932559,40.0,40.0,1,low_freq
934710,70.0,63.0,5,rare
93505,58.0,58.0,1,low_freq
936142,23.0,43.0,4,monthly_like
936788,29.5,37.25,12,monthly_like
937618,19.0,30.6,5,monthly_like
937652,6.0,11.3,10,high_freq
938294,287.5,287.5,2,rare
938378,4.5,18.5,4,high_freq
938758,188.0,269.0,3,rare
939373,222.0,227.33333333333334,3,rare
939952,21.0,22.666666666666668,3,monthly_like
940747,14.0,14.0,1,high_freq
944454,0.0,32.875,32,high_freq
946474,240.0,240.0,2,rare
946907,10.5,27.22222222222222,18,high_freq
947818,144.0,144.0,2,rare
94804,22.0,67.125,8,monthly_like
948098,5.0,6.0,35,high_freq
948185,10.0,10.0,2,high_freq
948912,83.0,140.42857142857142,7,rare
949041,0.0,0.0,1,high_freq
949768,7.0,19.25,8,high_freq
951462,13.5,14.25,16,high_freq
952586,164.0,164.0,1,rare
952616,13.0,18.555555555555557,9,high_freq
952948,15.0,12.0,3,monthly_like
954616,267.0,267.0,2,rare
955384,26.0,26.0,1,monthly_like
955623,1.0,6.37037037037037,27,high_freq
956100,89.0,89.0,1,rare
956919,42.0,42.0,1,low_freq
956973,1.0,14.0,5,high_freq
957326,40.0,148.16666666666666,6,low_freq
957678,43.0,56.0,3,low_freq
958290,17.0,17.0,1,monthly_like
959237,0.0,0.0,1,high_freq
960773,27.0,27.0,1,monthly_like
961077,15.5,31.954545454545453,22,monthly_like
961361,71.0,71.0,2,rare
962016,5.5,14.5,8,high_freq
962761,2.5,2.5,2,high_freq
985582,20.0,26.333333333333332,3,monthly_like
986837,21.5,23.666666666666668,6,monthly_like
986995,13.0,11.2,5,high_freq
987589,36.0,39.5625,16,low_freq
988350,37.0,222.75,4,low_freq
989489,43.0,43.0,1,low_freq
989520,12.0,17.8,5,high_freq
989796,25.5,60.0,6,monthly_like
99056,27.0,27.0,2,monthly_like
992309,34.5,34.5,2,low_freq
992614,124.5,124.5,2,rare
994055,2.5,15.285714285714286,14,high_freq
994880,200.5,200.5,2,rare
995300,31.0,64.4,5,low_freq
995372,26.5,50.25,4,monthly_like
996339,0.0,0.0,1,high_freq
996880,12.0,67.25,8,high_freq
998291,105.0,89.4,5,rare
998297,32.0,32.0,1,low_freq
998352,18.0,51.45454545454545,11,monthly_like
998371,180.0,180.0,1,rare
998698,14.0,32.0,5,high_freq
998974,11.0,11.0,1,high_freq
999826,40.5,40.5,2,low_freq
999926,61.0,61.45454545454545,11,rare
